,idDataset,nombreConjuntoDatos,fechaPublicacion,fechaActualizacion,inicioDato,finDato,fechaDescarga,urlConexionAPI,urlConjuntoDatos,tipoPublicacion
74,5fc353,"Datos soporte del proceso de liquidación por Recurso, Tipo combustible, versión y mensual",2023-09-28T22:28:52.387,2026-06-11T21:25:36.263,2017-12-01T00:00:00,2026-04-01T00:00:00,2024-12-02T11:25:43.43,https://www.simem.coPublicData?startDate=2026-07-01&endDate=2026-07-01&datasetId=5fc353,https://www.simem.co/datadetail/5fc35361-77da-4243-876b-2c78421fb15c,Público
75,12c7fd,Generación Programada Redespacho por Planta,2023-09-30T12:57:24.763,2026-07-01T07:22:10.47,2013-01-01T00:00:00,2026-06-30T00:00:00,2025-04-22T21:55:33.06,https://www.simem.coPublicData?startDate=2026-07-01&endDate=2026-07-01&datasetId=12c7fd,https://www.simem.co/datadetail/12c7fd97-2fdd-407c-a23e-2d921a14f50f,Público
76,670221,Listado de unidades de generación,2023-09-30T20:19:35.437,2026-07-01T09:14:06.27,2013-01-01T00:00:00,2026-07-01T00:00:00,2025-04-30T11:15:49.133,https://www.simem.coPublicData?startDate=2026-07-01&endDate=2026-07-01&datasetId=670221,https://www.simem.co/datadetail/67022163-5cd4-4bd4-a0f7-2e62921ce40e,Público
77,EDBDA0,Representatividad de la energía transada,2023-09-28T22:18:12.503,2026-06-22T23:09:53.04,2023-07-01T00:00:00,2026-05-01T00:00:00,2024-06-11T11:31:40.32,https://www.simem.coPublicData?startDate=2026-07-01&endDate=2026-07-01&datasetId=EDBDA0,https://www.simem.co/datadetail/edbda09b-1470-4391-be2e-2e653cc2e15a,Público
78,6a7864,Vertimientos Energético Largo Plazo,2023-10-11T09:04:35.923,2026-06-23T19:36:43.667,2022-01-01T00:00:00,2031-05-01T00:00:00,,https://www.simem.coPublicData?startDate=2026-07-01&endDate=2026-07-01&datasetId=6a7864,https://www.simem.co/datadetail/6a7864f5-4243-4f12-9422-30bdfd98f371,Público
79,43d851,Cargos por uso del STN,2023-09-26T01:33:46.607,2026-06-25T16:22:12.41,2013-01-01T00:00:00,2026-06-01T00:00:00,2025-02-20T09:54:02.817,https://www.simem.coPublicData?startDate=2026-07-01&endDate=2026-07-01&datasetId=43d851,https://www.simem.co/datadetail/43d8514d-3f43-47bb-8cfe-3117365d6375,Público
80,4f2075,Coordinación de mantenimientos generadores,2023-09-30T21:04:01.747,2026-06-28T20:12:31.257,2022-01-03T00:00:00,2026-06-29T00:00:00,,https://www.simem.coPublicData?startDate=2026-07-01&endDate=2026-07-01&datasetId=4f2075,https://www.simem.co/datadetail/4f20758e-2e8f-421d-986c-3250849614cc,Público
81,178428,Precios futuros y estadísticas de los contratos entre agentes,2023-09-30T16:17:54.693,2026-06-03T08:55:20.307,2023-09-01T00:00:00,2031-05-01T00:00:00,2025-04-29T20:56:43.29,https://www.simem.coPublicData?startDate=2026-07-01&endDate=2026-07-01&datasetId=178428,https://www.simem.co/datadetail/1784288f-c444-4dc5-861d-32be938f1c4d,Público
82,7E5EA7,Ajuste Transacciones TIE,2023-09-28T23:37:22.983,2026-06-24T06:33:14.707,2022-01-01T00:00:00,2026-05-31T00:00:00,2024-10-17T17:41:55.523,https://www.simem.coPublicData?startDate=2026-07-01&endDate=2026-07-01&datasetId=7E5EA7,https://www.simem.co/datadetail/7e5ea7a3-3585-4484-92c5-32cd3a242b3a,Público
83,710e77,Estadísticas anuales de las convocatorias del SICEP para el mercado regulado,2023-09-30T21:52:48.99,2026-01-05T06:21:53.553,2020-01-01T00:00:00,2025-01-01T00:00:00,2025-04-02T17:25:58.087,https://www.simem.coPublicData?startDate=2026-07-01&endDate=2026-07-01&datasetId=710e77,https://www.simem.co/datadetail/710e7711-43e7-4473-a0b5-330c227a2899,Público
84,51fea2,Bandera de pruebas de disponibilidad programadas en la operación por el Centro Nacional de Despacho,2025-10-28T10:02:00.503,2026-05-20T19:30:20.877,2023-11-21T00:00:00,2026-05-07T00:00:00,,https://www.simem.coPublicData?startDate=2026-07-01&endDate=2026-07-01&datasetId=51fea2,https://www.simem.co/datadetail/51fea261-709b-48f7-a551-338c042c182f,Público
85,60fed4,Precios futuros y estadísticas de los contratos entre agentes por comercializador y generador,2023-09-29T16:22:51.08,2026-06-03T08:54:40.83,2023-09-26T00:00:00,2031-05-01T00:00:00,2025-04-08T10:13:34.14,https://www.simem.coPublicData?startDate=2026-07-01&endDate=2026-07-01&datasetId=60fed4,https://www.simem.co/datadetail/60fed4c4-5222-4a03-935a-342f7e81aec5,Público
86,b1189f,"Precio de oferta de la planta en el proceso del despacho ideal, en COP/kWh",2023-09-29T06:03:49.34,2026-06-24T06:33:26.407,2013-01-01T00:00:00,2026-05-31T00:00:00,2025-04-29T14:15:35.243,https://www.simem.coPublicData?startDate=2026-07-01&endDate=2026-07-01&datasetId=b1189f,https://www.simem.co/datadetail/b1189f52-1f3c-429b-b1c5-34af0ac860f7,Público
87,7E4EE4,Estadísticas de monto de indisponibilidad de las líneas de transmisión nacional y regional del SIN,2023-12-13T11:10:15.967,2026-06-13T11:15:19.61,2023-10-01T00:00:00,2026-05-01T00:00:00,2025-01-12T11:45:21.923,https://www.simem.coPublicData?startDate=2026-07-01&endDate=2026-07-01&datasetId=7E4EE4,https://www.simem.co/datadetail/7e4ee404-ef93-43ba-8d69-35537ee3705d,Público
88,8F2AFC,Reconciliación negativa para plantas que no realizan AGC,2023-09-28T20:27:03.407,2026-07-01T04:33:15.273,2021-01-01T00:00:00,2026-06-28T00:00:00,,https://www.simem.coPublicData?startDate=2026-07-01&endDate=2026-07-01&datasetId=8F2AFC,https://www.simem.co/datadetail/8f2afcc8-cda2-42d8-8313-35801bedd86b,Público
89,FADED0,Capacidad efectiva neta por planta en potencia,2025-06-03T11:15:29.603,2026-07-01T04:33:54.26,2021-01-01T00:00:00,2026-06-28T00:00:00,,https://www.simem.coPublicData?startDate=2026-07-01&endDate=2026-07-01&datasetId=FADED0,https://www.simem.co/datadetail/faded0a6-2a66-41e4-8892-37179c551daa,Público
90,1445AC,Caudal Descargado por Tipo de Descarga,2023-09-30T15:35:31.34,2026-07-01T08:29:45.393,2013-01-01T00:00:00,2026-06-30T00:00:00,2025-04-11T17:16:07.89,https://www.simem.coPublicData?startDate=2026-07-01&endDate=2026-07-01&datasetId=1445AC,https://www.simem.co/datadetail/1445acaf-9cdd-4dfb-9668-37cd46b038ca,Público
91,843497,Reservas Hidráulicas en Porcentaje,2023-09-29T12:43:58.147,2026-07-01T08:33:56,2013-01-01T00:00:00,2026-06-30T00:00:00,2025-03-30T19:40:55.27,https://www.simem.coPublicData?startDate=2026-07-01&endDate=2026-07-01&datasetId=843497,https://www.simem.co/datadetail/84349736-e6ba-47ef-963d-37cefec6e79e,Público
92,f21bd1,Cantidades horarias de energía por comercializador de contratos adjudicados en subastas del Ministerio (MME),2023-09-18T13:18:02.727,2026-06-24T07:31:47.503,2022-01-01T00:00:00,2026-05-01T00:00:00,2025-04-15T21:25:44.563,https://www.simem.coPublicData?startDate=2026-07-01&endDate=2026-07-01&datasetId=f21bd1,https://www.simem.co/datadetail/f21bd1c5-7b71-4c28-93c6-386084a2daed,Público
93,705468,Estadísticas horarias de precios por comercializador de los contratos adjudicados en subastas del Ministerio (MME),2023-09-18T17:48:16.177,2026-06-24T07:32:45.037,2022-01-01T00:00:00,2026-05-01T00:00:00,2024-11-06T01:21:24.14,https://www.simem.coPublicData?startDate=2026-07-01&endDate=2026-07-01&datasetId=705468,https://www.simem.co/datadetail/705468a4-f96a-4031-92c3-3899b28aab35,Público
94,CB2410,"Costos de operación, mantenimiento y otros costos variables de generadores térmicos",2025-07-07T14:18:26.417,2026-07-01T04:34:30.133,2013-01-01T00:00:00,2026-06-28T00:00:00,,https://www.simem.coPublicData?startDate=2026-07-01&endDate=2026-07-01&datasetId=CB2410,https://www.simem.co/datadetail/cb2410e0-96e8-45a3-b08e-3910279b15b7,Público
95,ac9492,Precios futuros horarios mensuales de contratos con UNR para el total del SIN,2023-09-29T09:01:20.01,2026-06-18T03:25:02.013,2023-09-01T00:00:00,2031-05-01T00:00:00,2025-05-02T12:29:52.463,https://www.simem.coPublicData?startDate=2026-07-01&endDate=2026-07-01&datasetId=ac9492,https://www.simem.co/datadetail/ac949213-9527-45b4-82a8-3a2eb3a2b3cf,Público
96,18F0B8,Generación programada en el redespacho,2023-09-28T22:45:20.783,2026-07-01T04:36:20.347,2021-01-01T00:00:00,2026-06-28T00:00:00,,https://www.simem.coPublicData?startDate=2026-07-01&endDate=2026-07-01&datasetId=18F0B8,https://www.simem.co/datadetail/18f0b878-8ec3-4c7c-9478-3a46c6aa4e63,Público
97,3F3687,Datos soporte del proceso de liquidación por versión y horaria,2023-09-29T00:29:57.937,2025-12-11T20:14:37.32,2013-01-01T00:00:00,2025-12-08T00:00:00,2025-03-30T11:38:17.087,https://www.simem.coPublicData?startDate=2026-07-01&endDate=2026-07-01&datasetId=3F3687,https://www.simem.co/datadetail/3f3687a8-7dca-4793-8932-3d3645f3020c,Público
98,f96857,"Datos soporte del proceso de Demandas por Código Sic Frontera, Submercado, Tipo enlace, versión y horaria",2023-09-28T23:21:27.7,2025-11-06T15:45:35.087,2013-01-01T00:00:00,2025-10-25T00:00:00,2025-03-14T12:09:44.987,https://www.simem.coPublicData?startDate=2026-07-01&endDate=2026-07-01&datasetId=f96857,https://www.simem.co/datadetail/f96857ba-26f1-42e2-9075-3e1d8b62664a,Público
99,96DDFE,Relación índice platts US gulf coast residual fuel,2025-09-05T11:52:23.363,2026-06-30T15:44:34.903,2013-01-01T00:00:00,2026-06-25T00:00:00,,https://www.simem.coPublicData?startDate=2026-07-01&endDate=2026-07-01&datasetId=96DDFE,https://www.simem.co/datadetail/96ddfe6e-e44e-4fba-bed9-3e84e9dedbd4,Público
100,B0E933,Reservas Hidráulicas en Energía,2023-09-29T12:40:21.447,2026-07-01T08:27:24.49,2013-01-01T00:00:00,2026-06-30T00:00:00,2025-02-26T20:53:02.28,https://www.simem.coPublicData?startDate=2026-07-01&endDate=2026-07-01&datasetId=B0E933,https://www.simem.co/datadetail/b0e93334-d812-42a7-94fc-3f100bce7038,Público
101,39726d,Bandera de parada de plantas,2025-10-10T16:24:11.14,2026-07-01T04:33:58.99,2021-01-01T00:00:00,2026-06-28T00:00:00,,https://www.simem.coPublicData?startDate=2026-07-01&endDate=2026-07-01&datasetId=39726d,https://www.simem.co/datadetail/39726d52-f3d7-4fa1-bcb5-4029dcb5ac17,Público
102,85B998,Desviación diaria de obligación de energía firme positiva,2025-07-19T11:29:49.483,2026-07-01T04:36:29.267,2023-10-02T00:00:00,2025-01-31T00:00:00,2024-09-09T18:55:37.893,https://www.simem.coPublicData?startDate=2026-07-01&endDate=2026-07-01&datasetId=85B998,https://www.simem.co/datadetail/85b9989b-0c3f-459f-802f-405cd45982ef,Público
103,1eee63,Aportes Energético Mediano Plazo,2023-10-09T19:37:22.45,2026-06-28T19:20:07.003,2022-01-03T00:00:00,2028-06-19T00:00:00,2025-04-23T15:01:04.307,https://www.simem.coPublicData?startDate=2026-07-01&endDate=2026-07-01&datasetId=1eee63,https://www.simem.co/datadetail/1eee6372-ee93-4daa-aa1e-4083911a0abc,Público
104,013220,Precios y estadísticas mensuales de contratos entre agentes por generador,2023-10-02T10:42:36.153,2026-06-24T07:28:25.953,2013-01-01T00:00:00,2026-05-01T00:00:00,2024-08-26T18:12:49.17,https://www.simem.coPublicData?startDate=2026-07-01&endDate=2026-07-01&datasetId=013220,https://www.simem.co/datadetail/01322080-1429-4a74-8c28-41bd8463074f,Público
105,21a98c,Pruebas de Disponibilidad para Cargo por Confiabilidad,2025-10-28T10:40:37,2026-05-20T20:04:39.287,2013-02-04T00:00:00,2026-05-07T00:00:00,,https://www.simem.coPublicData?startDate=2026-07-01&endDate=2026-07-01&datasetId=21a98c,https://www.simem.co/datadetail/21a98cd9-df4f-4cdb-ad50-4262e850006a,Público
106,AECA28,Vertimientos hídricos,2023-09-14T14:26:11.52,2026-07-01T07:27:59.613,2013-01-01T00:00:00,2026-06-30T00:00:00,2025-02-17T23:24:04.987,https://www.simem.coPublicData?startDate=2026-07-01&endDate=2026-07-01&datasetId=AECA28,https://www.simem.co/datadetail/aeca287e-46a4-498b-8771-4399b96be855,Público
107,15df39,Proyecciones de energía de los contratos no realizados a través del SICEP con destino al mercado regulado por comercializador,2023-09-29T16:14:11.113,2026-06-09T08:57:08.873,2023-09-01T00:00:00,2031-05-01T00:00:00,2025-03-26T10:56:49.94,https://www.simem.coPublicData?startDate=2026-07-01&endDate=2026-07-01&datasetId=15df39,https://www.simem.co/datadetail/15df39d4-451f-48d7-bd2e-443de8b1d66f,Público
108,39db4e,Disponibilidad asociada con arranque utilizando tecnología térmica a gas ciclo carbón,2025-09-23T09:23:36.187,2026-07-01T04:33:31.28,2021-01-04T00:00:00,2026-06-26T00:00:00,,https://www.simem.coPublicData?startDate=2026-07-01&endDate=2026-07-01&datasetId=39db4e,https://www.simem.co/datadetail/39db4e74-d96a-474c-9b2c-45eccc3895a9,Público
109,2a6a76,Inversores disponibles oferta nacional,2026-05-25T11:34:05.76,2026-07-01T10:16:58.85,2026-05-03T00:00:00,2026-07-02T00:00:00,,https://www.simem.coPublicData?startDate=2026-07-01&endDate=2026-07-01&datasetId=2a6a76,https://www.simem.co/datadetail/2a6a76d7-d744-40a3-9d4e-461c3eb5246e,Público
110,a38a5c,Agentes MEM inscritos en el mecanismo Derivex,2025-03-10T22:53:57.687,2026-06-22T22:59:34.713,2023-08-31T00:00:00,2026-05-31T00:00:00,2025-04-25T10:53:53.183,https://www.simem.coPublicData?startDate=2026-07-01&endDate=2026-07-01&datasetId=a38a5c,https://www.simem.co/datadetail/a38a5c6e-f9dc-4e10-bdbd-4670b4768425,Público
111,61ccc8,Precios horarios y estadísticas de los contratos entre agentes por generador,2023-09-29T14:08:33.097,2026-06-24T07:24:20.01,2013-01-01T00:00:00,2026-05-01T00:00:00,2025-03-08T11:47:37.93,https://www.simem.coPublicData?startDate=2026-07-01&endDate=2026-07-01&datasetId=61ccc8,https://www.simem.co/datadetail/61ccc805-1eb5-4366-a21a-4755d96840e6,Público
112,c10ec7,Cobertura de la demanda de contratos realizados fuera del SICEP,2023-09-28T22:58:37.917,2026-06-09T08:52:56.09,2023-09-01T00:00:00,2031-05-01T00:00:00,2025-04-29T14:18:39.213,https://www.simem.coPublicData?startDate=2026-07-01&endDate=2026-07-01&datasetId=c10ec7,https://www.simem.co/datadetail/c10ec7bb-3d16-45e9-9d5f-47b01cebd282,Público
113,8d3f47,Generación ideal flexible para demanda no domestica Venezuela ,2025-10-15T11:26:32.617,2026-07-01T04:35:47.493,2021-01-01T00:00:00,2026-06-28T00:00:00,,https://www.simem.coPublicData?startDate=2026-07-01&endDate=2026-07-01&datasetId=8d3f47,https://www.simem.co/datadetail/8d3f4750-c922-4890-969d-48efa13a260f,Público
114,305a36,Energía promedio de los contratos de convocatorias del SICEP con destino al mercado regulado del Sistema Interconectado Nacional,2023-09-27T02:45:30.963,2026-06-24T07:34:42.923,2020-06-01T00:00:00,2026-05-01T00:00:00,2025-04-02T16:46:46.527,https://www.simem.coPublicData?startDate=2026-07-01&endDate=2026-07-01&datasetId=305a36,https://www.simem.co/datadetail/305a3695-3631-4ce6-9097-49d95f97449e,Público
115,760616,Déficit Energético Largo Plazo,2023-10-11T09:06:56.033,2026-06-15T18:19:29.057,2022-01-01T00:00:00,2031-05-01T00:00:00,2025-05-02T18:26:21.813,https://www.simem.coPublicData?startDate=2026-07-01&endDate=2026-07-01&datasetId=760616,https://www.simem.co/datadetail/760616fa-588c-41c9-bf5f-4a65b4538ceb,Público
116,48cd87,"Datos soporte del proceso de Demandas por Código sic agente, Código sic frontera, Tipo frontera, versión y horaria",2023-09-28T20:41:07.42,2025-11-06T15:50:36.937,2013-01-01T00:00:00,2025-10-07T00:00:00,2025-03-27T11:27:13.263,https://www.simem.coPublicData?startDate=2026-07-01&endDate=2026-07-01&datasetId=48cd87,https://www.simem.co/datadetail/48cd87c9-dc2b-4654-8bef-4ac7d70d7890,Público
117,d91840,Pronóstico oficial de demanda por Área operativa,2023-09-29T08:24:58.133,2026-06-01T21:22:06.05,2019-01-01T00:00:00,2026-05-31T00:00:00,2025-04-20T20:54:02.05,https://www.simem.coPublicData?startDate=2026-07-01&endDate=2026-07-01&datasetId=d91840,https://www.simem.co/datadetail/d9184051-d71a-488d-bf65-4aeb1333493b,Público
118,315976,Limitación de suministros a usuarios finales según la Res. CREG 116 de 1998,2023-09-29T21:50:45.6,2026-07-01T07:18:10.443,2013-01-17T00:00:00,2026-06-26T00:00:00,2025-03-30T11:22:09.723,https://www.simem.coPublicData?startDate=2026-07-01&endDate=2026-07-01&datasetId=315976,https://www.simem.co/datadetail/315976ce-108d-4519-95d1-4ce4423fef7f,Público
119,9e2844,Precios horarios y estadísticas de los contratos entre agentes por comercializador,2023-09-29T11:49:51.217,2026-06-24T07:30:57.983,2013-01-01T00:00:00,2026-05-01T00:00:00,2025-04-14T11:25:06.933,https://www.simem.coPublicData?startDate=2026-07-01&endDate=2026-07-01&datasetId=9e2844,https://www.simem.co/datadetail/9e28444e-b047-4b6a-8d79-4cffe7f2a8eb,Público
120,135c10,Valores del Cargo por Confiabilidad,2023-09-28T21:19:03.027,2026-03-18T22:03:49.62,2006-12-01T00:00:00,2028-12-01T00:00:00,2025-05-02T20:13:06.917,https://www.simem.coPublicData?startDate=2026-07-01&endDate=2026-07-01&datasetId=135c10,https://www.simem.co/datadetail/135c1099-3f6a-4978-938c-4ddd4c3571bf,Público
121,658DAE,Nivel de Probabilidad de Vertimiento,2023-09-28T21:00:16.67,2026-07-01T04:35:21.077,2021-01-01T00:00:00,2026-06-28T00:00:00,,https://www.simem.coPublicData?startDate=2026-07-01&endDate=2026-07-01&datasetId=658DAE,https://www.simem.co/datadetail/658dae30-0c1d-4054-a967-4e69394e9fbb,Público
122,71a7b9,Niveles Mínimos Operativos de Embalses de invierno,2023-09-30T17:59:04.79,2026-05-21T13:01:50.73,2022-05-01T00:00:00,2027-04-30T00:00:00,2025-05-01T19:12:25.017,https://www.simem.coPublicData?startDate=2026-07-01&endDate=2026-07-01&datasetId=71a7b9,https://www.simem.co/datadetail/71a7b99e-a232-464d-bc6d-4eb4ec38be18,Público
123,1d3ef8,Reservas Hidráulicas en Porcentaje del Informe Diario de Operación,2023-07-13T18:22:15.253,2026-07-01T08:29:34.637,2013-01-01T00:00:00,2026-06-30T00:00:00,2025-04-10T20:24:25.83,https://www.simem.coPublicData?startDate=2026-07-01&endDate=2026-07-01&datasetId=1d3ef8,https://www.simem.co/datadetail/1d3ef8cf-358f-45cc-a1ce-4fa07409bb13,Público
124,62649f,Recomendaciones Eléctricas consideradas en el Despacho Económico,2023-09-30T17:36:58.793,2026-06-30T23:18:51.417,2022-01-01T00:00:00,2026-06-30T00:00:00,2024-11-15T14:22:57.52,https://www.simem.coPublicData?startDate=2026-07-01&endDate=2026-07-01&datasetId=62649f,https://www.simem.co/datadetail/62649fdb-2c87-4cde-8b48-50ac7cd050d3,Público
125,ECA1CC,Potencia asociada con la holgura,2023-09-28T20:27:03.407,2026-07-01T04:34:18.813,2021-01-01T00:00:00,2026-06-28T00:00:00,,https://www.simem.coPublicData?startDate=2026-07-01&endDate=2026-07-01&datasetId=ECA1CC,https://www.simem.co/datadetail/eca1cca9-df7e-4774-a192-50e7d65d21a7,Público
126,99c2e8,Costo del uso de los activos de transmisión,2025-10-09T10:00:18.48,2026-06-24T16:24:26,2025-07-01T00:00:00,2026-06-01T00:00:00,,https://www.simem.coPublicData?startDate=2026-07-01&endDate=2026-07-01&datasetId=99c2e8,https://www.simem.co/datadetail/99c2e805-4cdf-415e-9242-512a29394669,Público
127,490BDB,Tipo de combustible utilizado para calculo de costos,2023-09-28T22:45:20.783,2026-07-01T04:35:56.08,2021-01-01T00:00:00,2026-06-28T00:00:00,,https://www.simem.coPublicData?startDate=2026-07-01&endDate=2026-07-01&datasetId=490BDB,https://www.simem.co/datadetail/490bdb50-8bf3-4409-9887-51bb9914b28b,Público
128,531ba3,Informe anual de auditoría de costos de combustible para el cálculo del precio marginal de escasez,2023-09-29T00:08:29.2,2026-05-20T16:47:31.277,2021-12-01T00:00:00,2024-12-01T00:00:00,2025-01-31T08:44:13.033,https://www.simem.coPublicData?startDate=2026-07-01&endDate=2026-07-01&datasetId=531ba3,https://www.simem.co/datadetail/531ba34f-2533-4b4f-9e98-5331da5eb2a4,Público
129,d0d746,Pérdidas Energía Asignadas Agente,2023-09-30T11:55:24.757,2026-06-24T06:32:51.497,2013-01-01T00:00:00,2026-05-01T00:00:00,2025-04-30T16:42:39.647,https://www.simem.coPublicData?startDate=2026-07-01&endDate=2026-07-01&datasetId=d0d746,https://www.simem.co/datadetail/d0d746e8-2ab3-4d1b-869c-534cf6637dbc,Público
130,42EDC9,Magnitud energía en bolsa nacional a cargo,2024-11-07T10:33:56.017,2026-07-01T04:34:58.47,2021-01-01T00:00:00,2026-06-26T00:00:00,,https://www.simem.coPublicData?startDate=2026-07-01&endDate=2026-07-01&datasetId=42EDC9,https://www.simem.co/datadetail/42edc929-6f52-4f19-8a12-53ce98e53272,Público
131,fa4671,"Datos soporte del proceso de Contratos por Recurso, versión y diaria",2023-09-28T22:04:50.36,2026-06-11T21:33:32.317,2013-01-01T00:00:00,2025-09-08T00:00:00,2025-03-20T12:55:47.223,https://www.simem.coPublicData?startDate=2026-07-01&endDate=2026-07-01&datasetId=fa4671,https://www.simem.co/datadetail/fa4671b8-61f8-48df-9817-53f6a711b46b,Público
132,11093A,Calce u operaciones de las órdenes de oferta en Convocatorias de Participación en Subasta de Cierre,2023-09-29T02:11:11.797,2026-06-22T23:20:44.453,2023-07-01T00:00:00,2026-05-01T00:00:00,2024-06-27T12:16:03.083,https://www.simem.coPublicData?startDate=2026-07-01&endDate=2026-07-01&datasetId=11093A,https://www.simem.co/datadetail/11093a53-395d-4487-b5d2-548d00849a17,Público
133,86d9c6,Variables de Ajuste por Energía Vendida Embalsada (EVE),2025-12-05T11:03:00.513,2026-07-01T04:26:34.913,2024-09-30T00:00:00,2025-04-02T00:00:00,,https://www.simem.coPublicData?startDate=2026-07-01&endDate=2026-07-01&datasetId=86d9c6,https://www.simem.co/datadetail/86d9c63a-99db-40d8-8642-548fd3fda25b,Público
134,9605b0,Reservas Hidráulicas en Masa del Informe Diario de Operación,2023-07-13T21:51:53.463,2026-07-01T08:27:12.547,2013-01-01T00:00:00,2026-06-30T00:00:00,2025-05-02T20:35:47.143,https://www.simem.coPublicData?startDate=2026-07-01&endDate=2026-07-01&datasetId=9605b0,https://www.simem.co/datadetail/9605b04c-8d3a-40a9-94d3-5535670d2f9a,Público
135,97C342,VersionConfiguracionTablaSIMEM,2025-04-09T01:11:12.317,2026-07-01T01:23:19.92,2025-04-08T00:00:00,2026-06-26T00:00:00,,https://www.simem.coPublicData?startDate=2026-07-01&endDate=2026-07-01&datasetId=97C342,https://www.simem.co/datadetail/97c34287-abfe-4ca4-8a43-553576ecaff9,Reservado
136,bd583d,Niveles Mínimos Operativos de Embalses de verano,2023-09-30T22:37:39.333,2025-12-16T13:49:46.027,2022-12-01T00:00:00,2027-11-30T00:00:00,,https://www.simem.coPublicData?startDate=2026-07-01&endDate=2026-07-01&datasetId=bd583d,https://www.simem.co/datadetail/bd583d59-62e0-4680-afa4-55843dfbd573,Público
137,d55202,Demanda comercial nacional,2025-10-14T16:27:25.673,2026-07-01T04:36:17.397,2021-01-01T00:00:00,2026-06-26T00:00:00,,https://www.simem.coPublicData?startDate=2026-07-01&endDate=2026-07-01&datasetId=d55202,https://www.simem.co/datadetail/d552025a-d6e6-472a-b2ce-55d28c5fbed6,Público
138,f2ba18,Costo Marginal Promedio del Redespacho del Informe Diario de Operación,2023-09-28T17:35:59.697,2026-07-01T07:24:05.79,2013-01-01T00:00:00,2026-06-30T00:00:00,2025-01-29T19:12:29.573,https://www.simem.coPublicData?startDate=2026-07-01&endDate=2026-07-01&datasetId=f2ba18,https://www.simem.co/datadetail/f2ba181e-08b5-4ebe-abad-55dbb1b56215,Público
139,06bb49,Energía promedio mensual de contratos con UNR para el total del SIN,2023-09-29T10:33:12.15,2026-06-18T03:20:43.89,2023-01-01T00:00:00,2026-06-01T00:00:00,2025-03-30T17:30:01.343,https://www.simem.coPublicData?startDate=2026-07-01&endDate=2026-07-01&datasetId=06bb49,https://www.simem.co/datadetail/06bb499a-23ea-4159-bc6c-565a2d9412d3,Público
140,44c3e3,Recomendaciones Eléctricas consideradas en Tiempo Real,2023-10-11T16:35:50.097,2026-07-01T03:20:53.87,2022-01-01T00:00:00,2026-06-30T00:00:00,2024-12-02T14:50:33.35,https://www.simem.coPublicData?startDate=2026-07-01&endDate=2026-07-01&datasetId=44c3e3,https://www.simem.co/datadetail/44c3e397-6475-49fd-acd0-567d8a5968c5,Público
141,8FFA6D,Inflexibilidades no asociadas con generación de seguridad,2025-02-06T06:41:00.257,2026-07-01T04:33:36.18,2021-01-01T00:00:00,2026-06-28T00:00:00,,https://www.simem.coPublicData?startDate=2026-07-01&endDate=2026-07-01&datasetId=8FFA6D,https://www.simem.co/datadetail/8ffa6d17-36d8-43a2-beac-5794390af025,Público
142,926542,AGC Planta oferta nacional,2026-05-25T08:42:53.84,2026-07-01T10:13:46.417,2026-04-17T00:00:00,2026-06-29T00:00:00,,https://www.simem.coPublicData?startDate=2026-07-01&endDate=2026-07-01&datasetId=926542,https://www.simem.co/datadetail/926542a7-cd0b-4090-86ea-59386797fad9,Público
143,03ba47,Máximo precio ofertado,2025-12-04T14:28:29.57,2026-07-01T04:33:59.01,2021-01-01T00:00:00,2026-06-28T00:00:00,,https://www.simem.coPublicData?startDate=2026-07-01&endDate=2026-07-01&datasetId=03ba47,https://www.simem.co/datadetail/03ba4753-95b4-473f-82af-59a68c8d379f,Público
144,1ff257,Servicios LAC Moneda,2025-10-29T11:34:29.39,2026-06-15T11:20:06.523,2025-07-01T00:00:00,2026-05-01T00:00:00,,https://www.simem.coPublicData?startDate=2026-07-01&endDate=2026-07-01&datasetId=1ff257,https://www.simem.co/datadetail/1ff257db-a89f-41f2-ba97-59efc92ac64c,Reservado
145,5f4e97,Precios promedios horarios mensuales por comercializador de contratos con UNR para el total del SIN,2023-10-04T17:29:41.413,2026-06-18T11:03:27.317,2023-01-01T00:00:00,2026-05-01T00:00:00,2025-04-29T17:40:57.073,https://www.simem.coPublicData?startDate=2026-07-01&endDate=2026-07-01&datasetId=5f4e97,https://www.simem.co/datadetail/5f4e976f-7d72-48d5-95ad-5a47b8ce0a07,Público
146,306c67,Asignaciones de OEF por planta --Deprecated--,2023-09-28T20:52:14.327,2026-03-23T03:21:01.41,2006-12-01T00:00:00,2046-12-01T00:00:00,2025-05-02T12:30:47.273,https://www.simem.coPublicData?startDate=2026-07-01&endDate=2026-07-01&datasetId=306c67,https://www.simem.co/datadetail/306c6790-e645-4966-8031-5a5658d8b962,Público
147,5f246a,Precios horarios y estadísticas de los contratos entre agentes,2023-10-04T18:54:35.76,2026-06-24T07:31:50.427,2013-01-01T00:00:00,2026-05-01T00:00:00,2025-04-14T11:25:56.74,https://www.simem.coPublicData?startDate=2026-07-01&endDate=2026-07-01&datasetId=5f246a,https://www.simem.co/datadetail/5f246aeb-8035-4031-af3f-5ade850f8a30,Público
148,300D5C,Costo de operación y mantenimiento para el precio de escasez,2025-07-07T11:08:26.243,2026-06-24T06:37:14.18,2021-01-01T00:00:00,2026-05-01T00:00:00,,https://www.simem.coPublicData?startDate=2026-07-01&endDate=2026-07-01&datasetId=300D5C,https://www.simem.co/datadetail/300d5c57-6a59-497b-89ff-5ba1f87cf0eb,Público
